iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
393	0.288635	1.74664	-0.512053	-0.357245	1.94737	-0.462388	0.288184	1.74722	-0.511831	-0.357406	1.94697	-0.463271	0.288184	1.74722	-0.511831	-0.357245	1.94737	-0.462388	0.00166061
394	0.30215	1.74432	-0.513847	-0.365857	1.93438	-0.472198	0.30171	1.74486	-0.513646	-0.366015	1.93399	-0.473028	0.30171	1.74486	-0.513646	-0.365857	1.93438	-0.472198	0.00157758
395	0.315163	1.74264	-0.515104	-0.374286	1.92099	-0.482367	0.314737	1.74314	-0.514923	-0.37444	1.92061	-0.483146	0.314737	1.74314	-0.514923	-0.374286	1.92099	-0.482367	0.0014987
396	0.32766	1.7417	-0.515809	-0.382485	1.90726	-0.492753	0.32725	1.74217	-0.515646	-0.382634	1.90689	-0.493483	0.32725	1.74217	-0.515646	-0.382485	1.90726	-0.492753	0.00142376
397	0.339619	1.74158	-0.515963	-0.390391	1.89322	-0.503207	0.339227	1.74201	-0.515815	-0.390535	1.89286	-0.50389	0.339227	1.74201	-0.515815	-0.390391	1.89322	-0.503207	0.00135257
398	0.351011	1.74237	-0.515577	-0.397923	1.87895	-0.513578	0.350638	1.74277	-0.515444	-0.398062	1.87861	-0.514216	0.350638	1.74277	-0.515444	-0.397923	1.87895	-0.513578	0.00128495
399	0.361797	1.74416	-0.514682	-0.404988	1.86453	-0.523709	0.361444	1.74452	-0.514561	-0.405121	1.86421	-0.524305	0.361444	1.74452	-0.514561	-0.404988	1.86453	-0.523709	0.0012207
400	0.371929	1.74702	-0.513321	-0.41148	1.85009	-0.533448	0.371596	1.74734	-0.513211	-0.411607	1.84978	-0.534003	0.371596	1.74734	-0.513211	-0.41148	1.85009	-0.533448	0.00115966
401	0.381347	1.75104	-0.511552	-0.417285	1.83575	-0.542644	0.381036	1.75133	-0.511451	-0.417405	1.83546	-0.54316	0.381036	1.75133	-0.511451	-0.417285	1.83575	-0.542644	0.00110168
402	0.389987	1.75628	-0.509448	-0.422283	1.82167	-0.551154	0.389698	1.75654	-0.509355	-0.422397	1.82138	-0.551634	0.389698	1.75654	-0.509355	-0.422283	1.82167	-0.551154	0.0010466
403	0.397775	1.76281	-0.507094	-0.426357	1.808	-0.55885	0.397509	1.76304	-0.507008	-0.426465	1.80773	-0.559295	0.397509	1.76304	-0.507008	-0.426357	1.808	-0.55885	0.000994266
404	0.404632	1.77067	-0.504585	-0.429391	1.79492	-0.565616	0.404389	1.77086	-0.504505	-0.429493	1.79466	-0.566028	0.404389	1.77086	-0.504505	-0.429391	1.79492	-0.565616	0.000944553
405	0.410477	1.77986	-0.502022	-0.431282	1.7826	-0.571358	0.410256	1.78003	-0.501946	-0.431376	1.78236	-0.571741	0.410256	1.78003	-0.501946	-0.431282	1.7826	-0.571358	0.000897325
406	0.415228	1.79039	-0.499508	-0.431937	1.77121	-0.576006	0.415029	1.79053	-0.499435	-0.432025	1.77098	-0.576361	0.415029	1.79053	-0.499435	-0.431937	1.77121	-0.576006	0.000852459
407	0.418805	1.80221	-0.497144	-0.431286	1.7609	-0.579515	0.418628	1.80232	-0.497073	-0.431368	1.76068	-0.579844	0.418628	1.80232	-0.497073	-0.431286	1.7609	-0.579515	0.000809836
408	0.421133	1.81525	-0.495023	-0.429279	1.7518	-0.581867	0.420978	1.81534	-0.494954	-0.429356	1.75159	-0.582173	0.420978	1.81534	-0.494954	-0.429279	1.7518	-0.581867	0.000769344
409	0.422147	1.82939	-0.49323	-0.425893	1.74399	-0.583071	0.422012	1.82946	-0.493161	-0.425964	1.74379	-0.583355	0.422012	1.82946	-0.493161	-0.425893	1.74399	-0.583071	0.000730877
410	0.421793	1.8445	-0.49183	-0.421133	1.73754	-0.583164	0.421677	1.84454	-0.491762	-0.421199	1.73735	-0.583428	0.421677	1.84454	-0.491762	-0.421133	1.73754	-0.583164	0.000694333
411	0.420027	1.86039	-0.490875	-0.415029	1.73247	-0.582206	0.41993	1.86042	-0.490806	-0.415091	1.73229	-0.582452	0.41993	1.86042	-0.490806	-0.415029	1.73247	-0.582206	0.000659616
412	0.416824	1.87688	-0.490392	-0.407642	1.72876	-0.580278	0.416744	1.87689	-0.490324	-0.407699	1.72859	-0.580507	0.416744	1.87689	-0.490324	-0.407642	1.72876	-0.580278	0.000626635
413	0.412174	1.89375	-0.490392	-0.399054	1.72639	-0.577477	0.412108	1.89374	-0.490322	-0.399106	1.72622	-0.577691	0.412108	1.89374	-0.490322	-0.399054	1.72639	-0.577477	0.000595304
414	0.40608	1.91079	-0.490863	-0.389368	1.72526	-0.573914	0.406029	1.91077	-0.490792	-0.389417	1.72511	-0.574115	0.406029	1.91077	-0.490792	-0.389368	1.72526	-0.573914	0.000565538
415	0.398565	1.92778	-0.491775	-0.378706	1.72529	-0.569705	0.398526	1.92775	-0.491703	-0.378751	1.72514	-0.569893	0.398526	1.92775	-0.491703	-0.378706	1.72529	-0.569705	0.000537261
416	0.389662	1.94453	-0.493082	-0.367196	1.72635	-0.564968	0.389634	1.9445	-0.493008	-0.367239	1.72621	-0.565145	0.389634	1.9445	-0.493008	-0.367196	1.72635	-0.564968	0.000510398
417	0.379417	1.96086	-0.494725	-0.354976	1.72834	-0.559819	0.379399	1.96083	-0.49465	-0.355016	1.72821	-0.559986	0.379399	1.96083	-0.49465	-0.354976	1.72834	-0.559819	0.000484878
418	0.367887	1.97663	-0.496636	-0.342181	1.73113	-0.554367	0.367878	1.97658	-0.496559	-0.342219	1.731	-0.554525	0.367878	1.97658	-0.496559	-0.342181	1.73113	-0.554367	0.000460635
419	0.355134	1.99169	-0.498737	-0.328942	1.73459	-0.548713	0.355131	1.99165	-0.498659	-0.328978	1.73447	-0.548862	0.355131	1.99165	-0.498659	-0.328942	1.73459	-0.548713	0.000437603
420	0.341222	2.00597	-0.500948	-0.31538	1.73861	-0.542944	0.341226	2.00592	-0.50087	-0.315413	1.73849	-0.543085	0.341226	2.00592	-0.50087	-0.31538	1.73861	-0.542944	0.000415723
421	0.32622	2.0194	-0.503186	-0.301603	1.74308	-0.537135	0.326228	2.01935	-0.503107	-0.301634	1.74296	-0.537268	0.326228	2.01935	-0.503107	-0.301603	1.74308	-0.537135	0.000394937
422	0.310193	2.03193	-0.505367	-0.287703	1.74788	-0.531346	0.310205	2.03188	-0.505286	-0.287733	1.74777	-0.531472	0.310205	2.03188	-0.505286	-0.287703	1.74788	-0.531346	0.00037519
423	0.293206	2.04354	-0.507406	-0.273756	1.75293	-0.525626	0.293221	2.04349	-0.507326	-0.273784	1.75282	-0.525746	0.293221	2.04349	-0.507326	-0.273756	1.75293	-0.525626	0.00035643
424	0.27532	2.05424	-0.509223	-0.259819	1.75813	-0.52001	0.275337	2.05419	-0.509142	-0.259846	1.75803	-0.520123	0.275337	2.05419	-0.509142	-0.259819	1.75813	-0.52001	0.000338609
425	0.256595	2.06401	-0.510736	-0.245932	1.76339	-0.514524	0.256613	2.06397	-0.510654	-0.245957	1.7633	-0.514631	0.256613	2.06397	-0.510654	-0.245932	1.76339	-0.514524	0.000321678
426	0.237085	2.07288	-0.511867	-0.232116	1.76864	-0.509184	0.237104	2.07283	-0.511785	-0.23214	1.76855	-0.509285	0.237104	2.07283	-0.511785	-0.232116	1.76864	-0.509184	0.000305594
427	0.216849	2.08085	-0.512542	-0.218376	1.7738	-0.504001	0.216868	2.08081	-0.51246	-0.218398	1.77371	-0.504097	0.216868	2.08081	-0.51246	-0.218376	1.7738	-0.504001	0.000290315
428	0.195944	2.08794	-0.512689	-0.204702	1.77879	-0.498982	0.195963	2.0879	-0.512608	-0.204723	1.77871	-0.499072	0.195963	2.0879	-0.512608	-0.204702	1.77879	-0.498982	0.000275799
429	0.174431	2.09415	-0.512246	-0.191072	1.78355	-0.494134	0.174449	2.09411	-0.512165	-0.191091	1.78347	-0.49422	0.174449	2.09411	-0.512165	-0.191072	1.78355	-0.494134	0.000262009
430	0.152375	2.0995	-0.511153	-0.17745	1.78801	-0.489466	0.152393	2.09946	-0.511073	-0.177468	1.78793	-0.489547	0.152393	2.09946	-0.511073	-0.17745	1.78801	-0.489466	0.000248909
431	0.129853	2.10399	-0.509366	-0.163793	1.79211	-0.48499	0.12987	2.10395	-0.509286	-0.16381	1.79204	-0.485066	0.12987	2.10395	-0.509286	-0.163793	1.79211	-0.48499	0.000236463
432	0.106945	2.10763	-0.506848	-0.150051	1.79581	-0.480724	0.106961	2.1076	-0.50677	-0.150065	1.79574	-0.480796	0.106961	2.1076	-0.50677	-0.150051	1.79581	-0.480724	0.00022464
433	0.0837473	2.11044	-0.503582	-0.136167	1.79907	-0.476695	0.0837622	2.11041	-0.503505	-0.136179	1.799	-0.476763	0.0837622	2.11041	-0.503505	-0.136167	1.79907	-0.476695	0.000213408
434	0.0603622	2.11243	-0.499566	-0.122084	1.80184	-0.472935	0.060376	2.11241	-0.49949	-0.122095	1.80178	-0.472999	0.060376	2.11241	-0.49949	-0.122084	1.80184	-0.472935	0.000202738
435	0.0369043	2.11364	-0.494821	-0.107747	1.80413	-0.469486	0.036917	2.11362	-0.494746	-0.107756	1.80406	-0.469546	0.036917	2.11362	-0.494746	-0.107747	1.80413	-0.469486	0.000192601
436	0.013496	2.11408	-0.489388	-0.0931028	1.8059	-0.466395	0.0135076	2.11406	-0.489314	-0.0931101	1.80584	-0.466451	0.0135076	2.11406	-0.489314	-0.0931028	1.8059	-0.466395	0.000182971
437	-0.00973379	2.11379	-0.483334	-0.0781065	1.80717	-0.463714	-0.00972325	2.11378	-0.483262	-0.0781118	1.80711	-0.463766	-0.00972325	2.11378	-0.483262	-0.0781065	1.80717	-0.463714	0.000173822
438	-0.0326533	2.11282	-0.47675	-0.0627224	1.80793	-0.461496	-0.0326438	2.11281	-0.476679	-0.0627258	1.80787	-0.461544	-0.0326438	2.11281	-0.476679	-0.0627224	1.80793	-0.461496	0.000165131
439	-0.0551317	2.1112	-0.469749	-0.0469277	1.8082	-0.459793	-0.055123	2.1112	-0.46968	-0.0469291	1.80814	-0.459838	-0.055123	2.1112	-0.46968	-0.0469277	1.8082	-0.459793	0.000156874
440	-0.0770431	2.10898	-0.462464	-0.0307137	1.80798	-0.458654	-0.0770352	2.10898	-0.462397	-0.0307132	1.80793	-0.458696	-0.0770352	2.10898	-0.462397	-0.0307137	1.80798	-0.458654	0.000149031
441	-0.0982714	2.1062	-0.455048	-0.0140882	1.80731	-0.458115	-0.0982642	2.1062	-0.454983	-0.0140859	1.80726	-0.458154	-0.0982642	2.1062	-0.454983	-0.0140882	1.80731	-0.458115	0.000141579
442	-0.118714	2.10289	-0.447664	0.0029244	1.80618	-0.458204	-0.118708	2.10289	-0.4476	0.00292854	1.80613	-0.45824	-0.118708	2.10289	-0.4476	0.0029244	1.80618	-0.458204	0.0001345
443	-0.138288	2.09907	-0.440483	0.0202832	1.80462	-0.45893	-0.138282	2.09907	-0.440421	0.0202891	1.80457	-0.458963	-0.138282	2.09907	-0.440421	0.0202832	1.80462	-0.45893	0.000127775
444	-0.156928	2.09476	-0.433676	0.0379322	1.80263	-0.460288	-0.156922	2.09476	-0.433616	0.0379397	1.80259	-0.460318	-0.156922	2.09476	-0.433616	0.0379322	1.80263	-0.460288	0.000121386
445	-0.174594	2.08996	-0.427411	0.0558024	1.80024	-0.462252	-0.174589	2.08997	-0.427353	0.0558113	1.8002	-0.46228	-0.174589	2.08997	-0.427353	0.0558024	1.80024	-0.462252	0.000115317
446	-0.191269	2.08469	-0.421843	0.0738151	1.79746	-0.464781	-0.191264	2.0847	-0.421787	0.0738255	1.79743	-0.464807	-0.191264	2.0847	-0.421787	0.0738151	1.79746	-0.464781	0.000109551
447	-0.206961	2.07893	-0.417113	0.0918857	1.79432	-0.467814	-0.206956	2.07894	-0.417059	0.0918973	1.79429	-0.467838	-0.206956	2.07894	-0.417059	0.0918857	1.79432	-0.467814	0.000104074
448	-0.221696	2.07267	-0.413339	0.109927	1.79084	-0.471279	-0.221691	2.07268	-0.413287	0.10994	1.79081	-0.4713	-0.221691	2.07268	-0.413287	0.109927	1.79084	-0.471279	9.887e-05
449	-0.235525	2.0659	-0.410618	0.127855	1.78707	-0.475089	-0.23552	2.06592	-0.410568	0.127868	1.78703	-0.475109	-0.23552	2.06592	-0.410568	0.127855	1.78707	-0.475089	9.39265e-05
450	-0.248511	2.05862	-0.409023	0.145589	1.78304	-0.479153	-0.248506	2.05863	-0.408975	0.145603	1.78301	-0.479171	-0.248506	2.05863	-0.408975	0.145589	1.78304	-0.479153	8.92302e-05
451	-0.260732	2.05081	-0.4086	0.163058	1.77881	-0.483373	-0.260727	2.05082	-0.408555	0.163073	1.77878	-0.483389	-0.260727	2.05082	-0.408555	0.163058	1.77881	-0.483373	8.47687e-05
452	-0.272273	2.04248	-0.409373	0.180201	1.77446	-0.48765	-0.272268	2.04249	-0.409329	0.180216	1.77443	-0.487665	-0.272268	2.04249	-0.409329	0.180201	1.77446	-0.48765	8.05302e-05
453	-0.283224	2.03362	-0.41134	0.196969	1.77005	-0.491887	-0.283219	2.03363	-0.411298	0.196984	1.77002	-0.491901	-0.283219	2.03363	-0.411298	0.196969	1.77005	-0.491887	7.65037e-05
454	-0.293674	2.02425	-0.41448	0.213322	1.76566	-0.495993	-0.293669	2.02426	-0.414441	0.213338	1.76564	-0.496005	-0.293669	2.02426	-0.414441	0.213322	1.76566	-0.495993	7.26785e-05
455	-0.30371	2.01437	-0.418754	0.229234	1.76139	-0.499881	-0.303704	2.01439	-0.418716	0.22925	1.76137	-0.499892	-0.303704	2.01439	-0.418716	0.229234	1.76139	-0.499881	6.90446e-05
456	-0.313408	2.004	-0.424103	0.244686	1.75732	-0.503473	-0.313403	2.00402	-0.424067	0.244702	1.7573	-0.503483	-0.313403	2.00402	-0.424067	0.244686	1.75732	-0.503473	6.55924e-05
457	-0.322836	1.99315	-0.430457	0.259666	1.75354	-0.5067	-0.322831	1.99317	-0.430423	0.259682	1.75352	-0.506709	-0.322831	1.99317	-0.430423	0.259666	1.75354	-0.5067	6.23128e-05
458	-0.332051	1.98183	-0.43773	0.274167	1.75014	-0.509502	-0.332046	1.98185	-0.437698	0.274183	1.75012	-0.509511	-0.332046	1.98185	-0.437698	0.274167	1.75014	-0.509502	5.91971e-05
459	-0.34109	1.97006	-0.445826	0.288184	1.74722	-0.511831	-0.341085	1.97007	-0.445796	0.288199	1.7472	-0.511838	-0.341085	1.97007	-0.445796	0.288184	1.74722	-0.511831	5.62373e-05
460	-0.349979	1.95784	-0.454637	0.30171	1.74486	-0.513646	-0.349973	1.95785	-0.454609	0.301725	1.74484	-0.513653	-0.349973	1.95785	-0.454609	0.30171	1.74486	-0.513646	5.34254e-05
461	-0.358721	1.94519	-0.464046	0.314737	1.74314	-0.514923	-0.358716	1.9452	-0.464019	0.314752	1.74313	-0.514929	-0.358716	1.9452	-0.464019	0.314737	1.74314	-0.514923	5.07541e-05
462	-0.367304	1.93212	-0.473925	0.32725	1.74217	-0.515646	-0.367299	1.93214	-0.473899	0.327264	1.74215	-0.515651	-0.367299	1.93214	-0.473899	0.32725	1.74217	-0.515646	4.82164e-05
463	-0.375698	1.91868	-0.484139	0.339227	1.74201	-0.515815	-0.375693	1.91869	-0.484115	0.33924	1.742	-0.51582	-0.375693	1.91869	-0.484115	0.339227	1.74201	-0.515815	4.58056e-05
464	-0.383852	1.90489	-0.494545	0.350638	1.74277	-0.515444	-0.383847	1.9049	-0.494523	0.350651	1.74275	-0.515449	-0.383847	1.9049	-0.494523	0.350638	1.74277	-0.515444	4.35153e-05
465	-0.3917	1.8908	-0.504995	0.361444	1.74452	-0.514561	-0.391696	1.89081	-0.504974	0.361456	1.7445	-0.514565	-0.391696	1.89081	-0.504974	0.361444	1.74452	-0.514561	4.13396e-05
466	-0.39916	1.8765	-0.515334	0.371596	1.74734	-0.513211	-0.399156	1.87651	-0.515315	0.371607	1.74733	-0.513215	-0.399156	1.87651	-0.515315	0.371596	1.74734	-0.513211	3.92726e-05
467	-0.406136	1.86208	-0.525409	0.381036	1.75133	-0.511451	-0.406131	1.86209	-0.525391	0.381047	1.75132	-0.511455	-0.406131	1.86209	-0.525391	0.381036	1.75133	-0.511451	3.73089e-05
468	-0.412519	1.84764	-0.535065	0.389698	1.75654	-0.509355	-0.412515	1.84765	-0.535048	0.389708	1.75653	-0.509358	-0.412515	1.84765	-0.535048	0.389698	1.75654	-0.509355	3.54435e-05
469	-0.418195	1.83334	-0.544153	0.397509	1.76304	-0.507008	-0.418191	1.83334	-0.544138	0.397518	1.76303	-0.507011	-0.418191	1.83334	-0.544138	0.397509	1.76304	-0.507008	3.36713e-05
470	-0.423045	1.81931	-0.552533	0.404389	1.77086	-0.504505	-0.423042	1.81932	-0.552519	0.404397	1.77085	-0.504507	-0.423042	1.81932	-0.552519	0.404389	1.77086	-0.504505	3.19878e-05
471	-0.42695	1.80573	-0.560078	0.410256	1.78003	-0.501946	-0.426947	1.80573	-0.560064	0.410264	1.78002	-0.501948	-0.426947	1.80573	-0.560064	0.410256	1.78003	-0.501946	3.03884e-05
472	-0.429798	1.79277	-0.566675	0.415029	1.79053	-0.499435	-0.429795	1.79277	-0.566663	0.415036	1.79052	-0.499437	-0.429795	1.79277	-0.566663	0.415029	1.79053	-0.499435	2.8869e-05
473	-0.431485	1.7806	-0.572236	0.418628	1.80232	-0.497073	-0.431482	1.7806	-0.572224	0.418634	1.80232	-0.497075	-0.431482	1.7806	-0.572224	0.418628	1.80232	-0.497073	2.74255e-05
474	-0.431923	1.76938	-0.576693	0.420978	1.81534	-0.494954	-0.43192	1.76939	-0.576682	0.420983	1.81533	-0.494956	-0.43192	1.76939	-0.576682	0.420978	1.81534	-0.494954	2.60542e-05
475	-0.431045	1.75927	-0.580005	0.422012	1.82946	-0.493161	-0.431042	1.75927	-0.579995	0.422017	1.82945	-0.493164	-0.431042	1.75927	-0.579995	0.422012	1.82946	-0.493161	2.47515e-05
476	-0.428805	1.75037	-0.58216	0.421677	1.84454	-0.491762	-0.428803	1.75038	-0.582151	0.421681	1.84454	-0.491765	-0.428803	1.75038	-0.582151	0.421677	1.84454	-0.491762	2.35139e-05
477	-0.425185	1.74279	-0.583172	0.41993	1.86042	-0.490806	-0.425183	1.7428	-0.583164	0.419933	1.86042	-0.490809	-0.425183	1.7428	-0.583164	0.41993	1.86042	-0.490806	2.23382e-05
478	-0.420194	1.73657	-0.583082	0.416744	1.87689	-0.490324	-0.420192	1.73658	-0.583074	0.416746	1.87689	-0.490326	-0.420192	1.73658	-0.583074	0.416744	1.87689	-0.490324	2.12213e-05
479	-0.413868	1.73174	-0.581952	0.412108	1.89374	-0.490322	-0.413866	1.73174	-0.581945	0.412111	1.89374	-0.490325	-0.413866	1.73174	-0.581945	0.412108	1.89374	-0.490322	2.01603e-05
480	-0.406271	1.72826	-0.579869	0.406029	1.91077	-0.490792	-0.406269	1.72827	-0.579862	0.406031	1.91077	-0.490794	-0.406269	1.72827	-0.579862	0.406029	1.91077	-0.490792	1.91523e-05
481	-0.397489	1.7261	-0.57693	0.398526	1.92775	-0.491703	-0.397487	1.72611	-0.576924	0.398527	1.92776	-0.491705	-0.397487	1.72611	-0.576924	0.398526	1.92775	-0.491703	1.81946e-05
482	-0.387629	1.72518	-0.573249	0.389634	1.9445	-0.493008	-0.387627	1.72519	-0.573243	0.389635	1.9445	-0.493011	-0.387627	1.72519	-0.573243	0.389634	1.9445	-0.493008	1.72849e-05
483	-0.376813	1.72539	-0.568942	0.379399	1.96083	-0.49465	-0.376812	1.7254	-0.568936	0.3794	1.96083	-0.494653	-0.376812	1.7254	-0.568936	0.379399	1.96083	-0.49465	1.64207e-05
484	-0.365174	1.72663	-0.564127	0.367878	1.97658	-0.496559	-0.365172	1.72663	-0.564121	0.367878	1.97658	-0.496562	-0.365172	1.72663	-0.564121	0.367878	1.97658	-0.496559	1.55996e-05
485	-0.352847	1.72876	-0.558919	0.355131	1.99165	-0.498659	-0.352845	1.72876	-0.558914	0.355131	1.99165	-0.498662	-0.352845	1.72876	-0.558914	0.355131	1.99165	-0.498659	1.48196e-05
486	-0.339967	1.73167	-0.553426	0.341226	2.00592	-0.50087	-0.339966	1.73167	-0.553421	0.341226	2.00592	-0.500872	-0.339966	1.73167	-0.553421	0.341226	2.00592	-0.50087	1.40787e-05
487	-0.326665	1.73523	-0.547746	0.326228	2.01935	-0.503107	-0.326664	1.73524	-0.547742	0.326228	2.01935	-0.503109	-0.326664	1.73524	-0.547742	0.326228	2.01935	-0.503107	1.33747e-05
488	-0.313059	1.73934	-0.541965	0.310205	2.03188	-0.505286	-0.313058	1.73934	-0.541961	0.310205	2.03188	-0.505289	-0.313058	1.73934	-0.541961	0.310205	2.03188	-0.505286	1.2706e-05
489	-0.299255	1.74386	-0.536155	0.293221	2.04349	-0.507326	-0.299254	1.74387	-0.536151	0.29322	2.04349	-0.507328	-0.299254	1.74387	-0.536151	0.293221	2.04349	-0.507326	1.20707e-05
490	-0.285343	1.74872	-0.530375	0.275337	2.05419	-0.509142	-0.285342	1.74872	-0.530371	0.275337	2.05419	-0.509144	-0.285342	1.74872	-0.530371	0.275337	2.05419	-0.509142	1.14672e-05
491	-0.271394	1.7538	-0.52467	0.256613	2.06397	-0.510654	-0.271393	1.7538	-0.524667	0.256612	2.06397	-0.510657	-0.271393	1.7538	-0.524667	0.256613	2.06397	-0.510654	1.08938e-05
492	-0.257463	1.75901	-0.519075	0.237104	2.07283	-0.511785	-0.257462	1.75902	-0.519071	0.237104	2.07284	-0.511788	-0.257462	1.75902	-0.519071	0.237104	2.07283	-0.511785	1.03491e-05
493	-0.243587	1.76428	-0.513612	0.216868	2.08081	-0.51246	-0.243586	1.76428	-0.513609	0.216868	2.08081	-0.512463	-0.243586	1.76428	-0.513609	0.216868	2.08081	-0.51246	9.83165e-06
494	-0.229783	1.76952	-0.508298	0.195963	2.0879	-0.512608	-0.229783	1.76953	-0.508294	0.195962	2.0879	-0.512611	-0.229783	1.76953	-0.508294	0.195963	2.0879	-0.512608	9.34007e-06
495	-0.216056	1.77466	-0.503141	0.174449	2.09411	-0.512165	-0.216055	1.77466	-0.503139	0.174449	2.09411	-0.512168	-0.216055	1.77466	-0.503139	0.174449	2.09411	-0.512165	8.87307e-06
496	-0.202391	1.77962	-0.498151	0.152393	2.09946	-0.511073	-0.202391	1.77962	-0.498148	0.152393	2.09946	-0.511076	-0.202391	1.77962	-0.498148	0.152393	2.09946	-0.511073	8.42941e-06
497	-0.188765	1.78433	-0.493333	0.12987	2.10395	-0.509286	-0.188764	1.78433	-0.49333	0.129869	2.10395	-0.509289	-0.188764	1.78433	-0.49333	0.12987	2.10395	-0.509286	8.00794e-06
498	-0.175141	1.78873	-0.488696	0.106961	2.1076	-0.50677	-0.17514	1.78873	-0.488693	0.106961	2.1076	-0.506772	-0.17514	1.78873	-0.488693	0.106961	2.1076	-0.50677	7.60755e-06
499	-0.161473	1.79277	-0.484254	0.0837622	2.11041	-0.503505	-0.161473	1.79277	-0.484252	0.0837617	2.11041	-0.503507	-0.161473	1.79277	-0.484252	0.0837622	2.11041	-0.503505	7.22717e-06
500	-0.14771	1.79639	-0.480026	0.060376	2.11241	-0.49949	-0.14771	1.7964	-0.480024	0.0603756	2.11241	-0.499492	-0.14771	1.7964	-0.480024	0.060376	2.11241	-0.49949	6.86581e-06
501	-0.133797	1.79957	-0.47604	0.036917	2.11362	-0.494746	-0.133796	1.79957	-0.476038	0.0369165	2.11362	-0.494748	-0.133796	1.79957	-0.476038	0.036917	2.11362	-0.494746	6.52252e-06
502	-0.119675	1.80226	-0.47233	-0.00972325	2.11378	-0.483262	-0.119675	1.80227	-0.472328	-0.00972362	2.11378	-0.483264	-0.119675	1.80227	-0.472328	-0.00972325	2.11378	-0.483262	6.19639e-06
503	-0.105289	1.80446	-0.468938	-0.0326438	2.11281	-0.476679	-0.105289	1.80446	-0.468936	-0.0326441	2.11281	-0.476682	-0.105289	1.80446	-0.468936	-0.0326438	2.11281	-0.476679	5.88657e-06
504	-0.0905884	1.80615	-0.465912	-0.055123	2.1112	-0.46968	-0.0905881	1.80615	-0.465911	-0.0551233	2.1112	-0.469682	-0.0905881	1.80615	-0.465911	-0.055123	2.1112	-0.46968	5.59224e-06
505	-0.0755285	1.80733	-0.463306	-0.0770352	2.10898	-0.462397	-0.0755283	1.80733	-0.463304	-0.0770354	2.10898	-0.462399	-0.0755283	1.80733	-0.463304	-0.0770352	2.10898	-0.462397	5.31263e-06
506	-0.0600761	1.80801	-0.461171	-0.0982642	2.1062	-0.454983	-0.060076	1.80801	-0.46117	-0.0982644	2.1062	-0.454985	-0.060076	1.80801	-0.46117	-0.0982642	2.1062	-0.454983	5.047e-06
507	-0.0442104	1.80819	-0.459561	-0.118708	2.10289	-0.4476	-0.0442103	1.80819	-0.45956	-0.118708	2.10289	-0.447602	-0.0442103	1.80819	-0.45956	-0.118708	2.10289	-0.4476	4.79465e-06
508	-0.0279256	1.8079	-0.458521	-0.138282	2.09907	-0.440421	-0.0279257	1.8079	-0.458519	-0.138282	2.09907	-0.440423	-0.0279257	1.8079	-0.458519	-0.138282	2.09907	-0.440421	4.55492e-06
509	-0.0112323	1.80714	-0.458087	-0.156922	2.09476	-0.433616	-0.0112324	1.80715	-0.458086	-0.156922	2.09476	-0.433618	-0.0112324	1.80715	-0.458086	-0.156922	2.09476	-0.433616	4.32717e-06
510	0.00584231	1.80594	-0.458283	-0.174589	2.08997	-0.427353	0.00584217	1.80594	-0.458282	-0.174589	2.08997	-0.427355	0.00584217	1.80594	-0.458282	-0.174589	2.08997	-0.427353	4.11081e-06
511	0.0232547	1.80431	-0.459117	-0.191264	2.0847	-0.421787	0.0232545	1.80431	-0.459116	-0.191264	2.0847	-0.421789	0.0232545	1.80431	-0.459116	-0.191264	2.0847	-0.421787	3.90527e-06
512	0.0409463	1.80225	-0.46058	-0.206956	2.07894	-0.417059	0.0409461	1.80225	-0.460579	-0.206956	2.07894	-0.417061	0.0409461	1.80225	-0.460579	-0.206956	2.07894	-0.417059	3.71001e-06
513	0.0588465	1.7998	-0.462643	-0.221691	2.07268	-0.413287	0.0588462	1.7998	-0.462642	-0.221692	2.07268	-0.413289	0.0588462	1.7998	-0.462642	-0.221691	2.07268	-0.413287	3.52451e-06
514	0.0768751	1.79696	-0.465262	-0.23552	2.06592	-0.410568	0.0768748	1.79696	-0.465261	-0.23552	2.06592	-0.41057	0.0768748	1.79696	-0.465261	-0.23552	2.06592	-0.410568	3.34828e-06
515	0.0949469	1.79376	-0.468374	-0.248506	2.05863	-0.408975	0.0949465	1.79376	-0.468373	-0.248506	2.05863	-0.408977	0.0949465	1.79376	-0.468373	-0.248506	2.05863	-0.408975	3.18087e-06
516	0.112975	1.79022	-0.471903	-0.260727	2.05082	-0.408555	0.112975	1.79022	-0.471902	-0.260727	2.05082	-0.408556	0.112975	1.79022	-0.471902	-0.260727	2.05082	-0.408555	3.02182e-06
517	0.130875	1.7864	-0.475763	-0.272268	2.04249	-0.409329	0.130875	1.7864	-0.475763	-0.272268	2.04249	-0.409331	0.130875	1.7864	-0.475763	-0.272268	2.04249	-0.409329	2.87073e-06
518	0.148569	1.78233	-0.479861	-0.283219	2.03363	-0.411298	0.148569	1.78233	-0.47986	-0.283219	2.03363	-0.4113	0.148569	1.78233	-0.47986	-0.283219	2.03363	-0.411298	2.7272e-06
519	0.165987	1.77808	-0.484097	-0.293669	2.02426	-0.414441	0.165987	1.77808	-0.484096	-0.293669	2.02426	-0.414442	0.165987	1.77808	-0.484096	-0.293669	2.02426	-0.414441	2.59084e-06
